num	id	name	numlines	numwords
296	te0054-05	Amon.	1	3
297	te0054-00	El Rey Dauid.	14	63
298	te0054-05	Amon.	12	51
299	te0054-02	Absalon.	50	257
300	te0054-00	El Rey Dauid.	1	2
301	te0054-02	Absalon.	2	11
302	te0054-00	El Rey Dauid.	2	11
303	te0054-02	Absalon.	2	8
304	te0054-00	El Rey Dauid.	7	31
305	te0054-02	Absalon.	1	1
306	te0054-00	El Rey Dauid.	1	4
307	te0054-02	Absalon.	8	37
308	te0054-00	El Rey Dauid.	3	10
309	te0054-02	Absalon.	3	14
310	te0054-00	El Rey Dauid.	5	27
311	te0054-02	Absalon.	2	10
312	te0054-00	El Rey Dauid.	2	8
313	te0054-02	Absalon.	18	77
314	te0054-00	El Rey Dauid.	4	18
315	te0054-02	Absalon.	6	31
316	te0054-00	El Rey Dauid.	4	17
317	te0054-02	Absalon.	6	29
318	te0054-00	El Rey Dauid.	4	19
319	te0054-02	Absalon.	6	25
320	te0054-00	El Rey Dauid.	1	5
